occupation_construction_rate,occupation_public_rate,occupation_education_rate,occupation_manufacturing_rate,occupation_arts_rate,travel_time_average,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate,incentive_nonresidential_state_level,feedin_tariff,sales_tax,cooling_design_temperature,heating_fuel_gas_rate,heating_fuel_electricity_rate,heating_fuel_fuel_oil_kerosene_rate,heating_fuel_coal_coke_rate,electricity_consume_commercial,electricity_consume_industrial,electricity_consume_total,diversity,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,household_count,housing_unit_count,housing_unit_occupied_count,education_college_rate,race_white_rate,race_black_africa_rate,race_asian_rate,earth_temperature_amplitude,relative_humidity,atmospheric_pressure,elevation,total_area,land_area,number_of_solar_system_per_household,solar_panel_area_divided_by_area,solar_panel_area_per_capita
0.050632911,0.064751704,0.313534567,0.126095424,0.043816943,20,0.323324397,0.385522788,0.12922252,0.084718499,0.017158177,0.025737265,22,0,0,25,0.519271495,0.419737399,0,0.048708175,5827,42752,49481,0.151793576,0.05567806,0.136530687,0.045203969,0.090959206,2361,2736,2361,0.435427136,0.919514884,0.001102536,0.007901507,14.52,0.661,95.7,521,7.396972,7.268768,0.005082592,39.52297573,0.053721122
0.087301587,0.045634921,0.264880952,0.125,0.028769841,23,0.060989643,0.329113924,0.330264672,0.195627158,0.041426928,0.031070196,22,0,0,25,0.094009217,0.579723502,0.015668203,0.276497696,5827,42752,49481,0.093065732,0.036893886,0.09170766,0.023190443,0.085031623,1085,1224,1085,0.398671096,0.951862263,0,0,14.52,0.661,95.7,521,134.3928,133.8013,0,0,0
0.04851752,0.073674753,0.094339623,0.152740341,0.097933513,28,0.170854271,0.262311558,0.111557789,0.167839196,0.187939698,0.049246231,22,0,0,25,0.020758123,0.627256318,0.010830325,0.324909747,5827,42752,49481,0.078742871,0.051005212,0.077810871,0.029039464,0.074460164,1108,1251,1108,0.475700935,0.959419211,0,0,14.52,0.661,95.7,521,141.6904,141.5961,0,0,0
0.093802345,0.08040201,0.320770519,0.081239531,0.076214405,29,0.343237705,0.05942623,0.158811475,0.262295082,0.095286885,0.029713115,22,0,0,24.96,0.003325021,0.483790524,0.048212801,0.442227764,5827,42752,49481,0.237030489,0.110543131,0.086261981,0.010223642,0.047923323,1203,1435,1203,0.352183908,0.866773163,0.013099042,0.001277955,16.3,0.646,91,934,1154.758,1148.302,0,0,0
0.085261876,0.043239951,0.098660171,0.082825822,0.206455542,18,0.245489691,0.327319588,0.25064433,0.106958763,0.032860825,0.036726804,22,0,0,25,0.321493076,0.449729079,0,0.223359422,5827,42752,49481,0.215152312,0.096176966,0.099062275,0.018994951,0.037989901,1661,1964,1661,0.398042414,0.882904544,0,0,14.52,0.661,95.7,521,135.0147,135.0029,0.001806141,0.310238124,0.010071341
0.095081967,0.066393443,0.213934426,0.086065574,0.054098361,21,0.1567718,0.379406308,0.243970315,0.07606679,0.091836735,0.04174397,22,0,0,24.35,0.333333333,0.243744956,0.037126715,0.367231638,5827,42752,49481,0.077578974,0.065866209,0.081646655,0.014408233,0.083361921,1239,1871,1239,0.395805444,0.960205832,0.004802744,0.00102916,21.13,0.627,87.3,1276,1114.609,1109.015,0,0,0
0.085858586,0.044011544,0.254689755,0.116161616,0.097402597,11,0.49068323,0.388975155,0.038819876,0.035714286,0.022515528,0.01552795,22,0,0,25.3,0.569116655,0.307484828,0.027646662,0.095751854,5827,42752,49481,0.053631152,0.073881055,0.081851625,0.031882281,0.063764562,1483,1617,1483,0.337765957,0.972716125,0,0.007357449,23.42,0.612,87.2,1285,7.72385,7.72385,0.000674309,4.683178175,0.011088953
0.096774194,0.071572581,0.286290323,0.091733871,0.09375,15,0.36596218,0.426028921,0.127919911,0.016685206,0.012235818,0.015572859,22,0,0,25.3,0.530936455,0.347826087,0.007525084,0.090301003,5827,42752,49481,0.111857819,0.065304487,0.094150641,0.006009615,0.104166667,1196,1389,1196,0.366483516,0.941907051,0,0.01161859,23.42,0.612,87.2,1285,677.9396,675.9193,0,0,0
0.047486034,0.083798883,0.272811918,0.091247672,0.084729981,12,0.617296223,0.223658052,0.04473161,0.038767396,0.046719682,0.011928429,22,0,0,25.3,0.59391635,0.264638783,0.019011407,0.085931559,5827,42752,49481,0.080123372,0.050944068,0.114713217,0.034912718,0.089419309,1315,1488,1315,0.410939013,0.958674742,0,0.009975062,23.42,0.612,87.2,1285,2.147403,2.078298,0.002281369,39.08521358,0.029900857
0.021616541,0.046992481,0.187969925,0.09962406,0.106203008,16,0.596837945,0.161067194,0.080039526,0.0256917,0.098814229,0.014822134,22,0,0,25.3,0.507706256,0.291024479,0.050770626,0.146872167,5827,42752,49481,0.175086157,0.099254743,0.163279133,0.012533875,0.063685637,1103,1174,1103,0.375653828,0.906504065,0.007452575,0.007113821,23.42,0.612,87.2,1285,193.9568,193.453,0.002719855,0.458283109,0.030110815
0.031417112,0.019385027,0.21657754,0.170454545,0.082887701,17,0.227930535,0.477568741,0.185962373,0.060781476,0.00723589,0.020984081,22,0,0,24.43,0.092621664,0.871271586,0,0.026687598,5827,42752,49481,0.26669541,0.084975767,0.173182553,0.024878837,0.036187399,1274,1341,1274,0.318269231,0.852342488,0.016155089,0.030694669,14.04,0.684,97.5,365,0.5345836,0.5345836,0.001569859,88.80868053,0.015339471
0.083969466,0.049618321,0.152671756,0.104580153,0.148854962,19,0.161752317,0.426284751,0.299915754,0.02358888,0.058972199,0.00758214,22,0,0,24.04,0.136318408,0.7960199,0.015920398,0.051741294,5827,42752,49481,0.166198564,0.142909491,0.084646391,0.006229388,0.045437889,1005,1197,1005,0.431980907,0.911689263,0,0.008427996,15.59,0.671,93.7,691,1.309744,1.309744,0.000995025,6.977562543,0.00334878
0.091392136,0.030818278,0.181721573,0.175345377,0.04357067,30,0.076124567,0.237600923,0.152249135,0.258362168,0.192618224,0.074971165,22,0,0,24.96,0.115461847,0.572289157,0.025100402,0.263052209,5827,42752,49481,0.163067845,0.070686901,0.066693291,0.013977636,0.058306709,996,1068,996,0.367708333,0.912939297,0,0,16.3,0.646,91,934,519.6498,517.1125,0,0,0
0.034291478,0.048411498,0.139687342,0.096318709,0.09480585,29,0.160789002,0.188882247,0.163777645,0.24447101,0.197848177,0.020322773,22,0,0,24.04,0.031166518,0.677649154,0.020480855,0.268477293,5827,42752,49481,0.152189467,0.037402696,0.084488324,0.01765711,0.085627492,2246,2878,2246,0.38424821,0.919878489,0.002278337,0.019935447,15.59,0.671,93.7,691,845.6334,839.45,0,0,0
0.062030075,0.041353383,0.302631579,0.093045113,0.04887218,20,0.156901688,0.433962264,0.234359484,0.049652433,0.08142999,0.030784508,22,0,0,24.43,0.438943894,0.447744774,0.01980198,0.082508251,5827,42752,49481,0.180477364,0.074707471,0.0450045,0.00990099,0.054905491,909,951,909,0.404688464,0.903690369,0.013951395,0.013951395,14.04,0.684,97.5,365,38.6802,38.02066,0.01210121,8.83917722,0.153870901
0.062064965,0.04350348,0.216937355,0.070765661,0.114269142,26,0.117533719,0.139370584,0.286448298,0.258188825,0.168272319,0.030186256,22,0,0,24.43,0.030090973,0.708887334,0.007697691,0.22183345,5827,42752,49481,0.122269463,0.074576271,0.096045198,0.00480226,0.068644068,1429,1536,1429,0.447521866,0.936158192,0.002542373,0,14.04,0.684,97.5,365,112.2723,112.2669,0,0,0
0.086012163,0.031711555,0.22502172,0.216768028,0.08123371,20,0.247949831,0.242643512,0.174626146,0.26579836,0.051616015,0.013506995,22,0,0,24.43,0.30148186,0.57741441,0.006642821,0.075114972,5827,42752,49481,0.058937315,0.078059493,0.113795169,0.013176283,0.040527051,1957,2062,1957,0.416473318,0.969854262,0,0.006987423,14.04,0.684,97.5,365,14.4922,14.46764,0.002554931,7.802213991,0.022573617
0.089311859,0.033674963,0.203513909,0.081991215,0.117130307,37,0.158163265,0.086734694,0.19047619,0.136054422,0.243197279,0.12585034,22,0,0,24.43,0.030508475,0.564971751,0.016949153,0.376271186,5827,42752,49481,0.111149842,0.034574468,0.083510638,0.011702128,0.04893617,885,1200,885,0.357096141,0.942021277,0.003191489,0,14.04,0.684,97.5,365,350.7051,349.6655,0,0,0
0.079791201,0.016405667,0.262490679,0.038777032,0.152870992,16,0.618487395,0.207563025,0.007563025,0.03697479,0,0.088235294,22,0,0,20.7,0.011930586,0.927331887,0,0.054229935,5827,42752,49481,0.099315016,0.048705817,0.078207626,0.060395213,0.157528528,1844,2228,1844,0.39693356,0.948510994,0.000556638,0.007514612,6.97,0.716,99.2,220,2.137645,1.900262,0.001084599,25.64938964,0.01526003
0.04532967,0.052197802,0.130494505,0.027472527,0.247252747,14,0.400302115,0.465256798,0.018126888,0.049848943,0,0.052870091,22,0,0,20.26,0.034690799,0.916289593,0,0.033936652,5827,42752,49481,0.088617859,0.052734375,0.06640625,0.046484375,0.1140625,1326,1703,1326,0.511741683,0.95390625,0,0.008203125,7.03,0.729,100,148,11.51144,9.718471,0.004524887,7.595583399,0.034154728
0.026046512,0.086511628,0.211162791,0.026046512,0.20372093,11,0.465897167,0.373557188,0.094438615,0.024134313,0.03567681,0.006295908,22,0,0,20.7,0.038384845,0.856929212,0.006979063,0.041874377,5827,42752,49481,0.117506508,0.014030612,0.141836735,0.066326531,0.147193878,2006,2396,2006,0.413406214,0.939030612,0.014285714,0.00994898,6.97,0.716,99.2,220,2.710789,2.309617,0.003988036,74.38054182,0.051436213
0.051083591,0,0.365325077,0.041795666,0.164086687,26,0.13582343,0.529711375,0.110356537,0.03565365,0,0.110356537,22,0,0,24.43,0.042931937,0.859685864,0.010471204,0.069109948,5827,42752,49481,0.124908027,0.024157021,0.077503775,0.027176648,0.165576246,955,1420,955,0.417013682,0.934574736,0,0,14.04,0.684,97.5,365,247.9622,240.4052,0,0,0
0.091310751,0.038291605,0.248895434,0.082474227,0.081001473,31,0.123102867,0.10455312,0.252951096,0.305227656,0.146711636,0.033726813,22,0,0,25,0.051004637,0.482225657,0.007727975,0.409582689,5827,42752,49481,0.129205464,0.068766067,0.071979434,0.017352185,0.060411311,647,720,647,0.361344538,0.93251928,0.004498715,0.01092545,14.52,0.661,95.7,521,302.925,302.8979,0,0,0
0.094913477,0.035133718,0.201887782,0.136339801,0.114315679,28,0.066159251,0.104215457,0.257611241,0.398126464,0.148711944,0.021077283,22,0,0,24.43,0.022552255,0.652915292,0.019251925,0.291529153,5827,42752,49481,0.141930861,0.066785396,0.071682992,0.018922529,0.050089047,1818,1907,1818,0.416054102,0.925200356,0,0.010685663,14.04,0.684,97.5,365,119.7752,117.4215,0,0,0
0.085847854,0.009774756,0.225669358,0.167020824,0.070548236,28,0.089712335,0.137493905,0.294978059,0.285226719,0.10872745,0.080936129,22,0,0,24.43,0.065479309,0.795704557,0.005238345,0.114719749,5827,42752,49481,0.198008597,0.079962721,0.139049394,0.016029823,0.033923579,1909,1941,1909,0.393683637,0.893569432,0.005964585,0.007455732,14.04,0.684,97.5,365,20.17424,14.53736,0.003666841,5.772859177,0.02170793
0.065300286,0.028598665,0.205433746,0.091039085,0.08293613,22,0.083198271,0.390599676,0.396002161,0.051323609,0.015126958,0.038357645,22,0,0,25,0.092928112,0.737580362,0.00993571,0.153126826,5827,42752,49481,0.214493997,0.095017381,0.07230591,0.018308227,0.047276941,1711,1793,1711,0.35399361,0.883198146,0.004171495,0.013904983,14.52,0.661,95.7,521,46.93139,46.91546,0.002337814,2.37603858,0.025842594
0.069748246,0.014444903,0.34874123,0.08997111,0.012381345,25,0.11013986,0.213723776,0.447552448,0.108828671,0.048951049,0.027097902,22,0,0,25,0.336907954,0.545576408,0.006702413,0.090705987,5827,42752,49481,0.138159389,0.040591675,0.132094943,0.009115927,0.030959752,2238,2381,2238,0.468548194,0.927416581,0,0.013931889,14.52,0.661,95.7,521,38.55876,38.53126,0.003127793,6.314290929,0.041876716
0.090851334,0.026048285,0.244599746,0.142312579,0.115628971,24,0.135777325,0.211812627,0.16293279,0.408689749,0.040054311,0.021045485,22,0,0,25,0.223012282,0.586296057,0.023917259,0.155138979,5827,42752,49481,0.189340648,0.090765172,0.098680739,0.016358839,0.050395778,1547,1705,1547,0.388127854,0.897889182,0,0.005013193,14.52,0.661,95.7,521,39.2851,39.04481,0.001292825,1.126867969,0.011680507
0.056515957,0.027925532,0.315824468,0.08643617,0.074468085,25,0.197193501,0.201624815,0.096011817,0.339734121,0.11521418,0.036927622,22,0,0,25,0.316706731,0.483774038,0,0.182692308,5827,42752,49481,0.130544559,0.073374233,0.098650307,0.033619632,0.045644172,1664,1738,1664,0.41516491,0.930306748,0.000736196,0,14.52,0.661,95.7,521,18.7115,18.7115,0.003605769,5.417037439,0.02487384
0.053393665,0.007239819,0.210859729,0.171040724,0.058823529,29,0.202257761,0.275634995,0.159924741,0.197554092,0.090310442,0.01505174,22,0,0,24.96,0.206920904,0.627824859,0.016242938,0.137711864,5827,42752,49481,0.139813582,0.078488372,0.09244186,0.035174419,0.086046512,1416,1529,1416,0.346999155,0.925872093,0,0,16.3,0.646,91,934,53.60875,51.75484,0.000706215,0.311802415,0.00485911
0.064215148,0.008232711,0.305159166,0.173435785,0.12129528,20,0.274533414,0.231788079,0.099337748,0.32089103,0.059000602,0.005418423,22,0,0,25,0.308247423,0.537113402,0.024226804,0.108247423,5827,42752,49481,0.146148015,0.091781644,0.111577684,0.033593281,0.070185963,1940,2050,1940,0.409090909,0.923015397,0,0.00979804,14.52,0.661,95.7,521,19.86318,19.79438,0.004639175,7.882735435,0.031308977
0.114519427,0.05657805,0.261077028,0.081799591,0.06475801,31,0.439465409,0.069968553,0,0,0.231132075,0.244496855,22,0,0,24.96,0.007334963,0.642542787,0.004400978,0.294376528,5827,42752,49481,0.075669612,0.032477507,0.087557604,0.010752688,0.093263112,2045,2421,2045,0.336327906,0.961158657,0,0,16.3,0.646,91,934,870.5897,854.3295,0.003422983,0.167392039,0.031979325
0.108095676,0.028978841,0.290708372,0.132474701,0.045078197,28,0.070691434,0.120743034,0.297213622,0.331785346,0.132610939,0.041795666,22,0,0,24.96,0.0529019,0.697996918,0.00719055,0.236260914,5827,42752,49481,0.125618747,0.042694869,0.060517039,0.009988249,0.048374461,1947,2189,1947,0.416250329,0.934390913,0.003721112,0.001762632,16.3,0.646,91,934,385.5449,374.8427,0,0,0
0.070086139,0.048551292,0.202427565,0.140955364,0.110415035,23,0.129370629,0.263986014,0.428758741,0.113199301,0.02534965,0.006555944,22,0,0,24.96,0.118061674,0.640528634,0.007048458,0.211013216,5827,42752,49481,0.125705669,0.035363458,0.098767637,0.023575639,0.091087694,2270,2333,2270,0.408757502,0.933738168,0,0.001786033,16.3,0.646,91,934,60.06483,59.61877,0.0030837,2.914814585,0.031269484
0.074920055,0.022384651,0.194609411,0.156692554,0.119689356,19,0.159830269,0.402168788,0.259783121,0.136256483,0.018859029,0.012729844,22,0,0,24.04,0.109506619,0.854392298,0,0.025270758,5827,42752,49481,0.170089327,0.132795464,0.143698212,0.027256869,0.021369385,1662,1662,1662,0.413377926,0.909725251,0.019188836,0.029655473,15.59,0.671,93.7,691,2.973818,2.780658,0.004211793,54.38358114,0.035265345
0.065725149,0.042368278,0.273764259,0.074959261,0.07115698,16,0.147246377,0.540869565,0.229565217,0.057971014,0.012173913,0.012173913,22,0,0,24.04,0.122097378,0.791011236,0,0.080149813,5827,42752,49481,0.101734979,0.104183984,0.074535883,0.014962594,0.02022721,1335,1385,1335,0.392598894,0.946799667,0,0.008866722,15.59,0.671,93.7,691,2.839068,2.555515,0.005992509,62.10940084,0.048859189
0.033025741,0.048081593,0.242836328,0.10781933,0.051966974,21,0.118916207,0.460110386,0.263923733,0.065730055,0.03512293,0.043151029,22,0,0,24.04,0.076017656,0.837175086,0.010299166,0.039725356,5827,42752,49481,0.329551626,0.122785332,0.121343222,0.038524928,0.057478368,2039,2255,2039,0.284098052,0.809229501,0.009888752,0.023897816,15.59,0.671,93.7,691,1.017126,1.017126,0.002942619,117.9738886,0.024720707
0.086318515,0.026327147,0.247302546,0.134225291,0.091497626,16,0.246472663,0.517195767,0.150793651,0.020723104,0.013227513,0.040564374,22,0,0,24.43,0.181951937,0.749386954,0,0.040706229,5827,42752,49481,0.1602885,0.096415328,0.160486197,0.033786568,0.060980635,2039,2104,2039,0.411158798,0.915327565,0.008240626,0.032344458,14.04,0.684,97.5,365,1.154172,1.154172,0.003923492,125.6725017,0.029882094
0.06795225,0.023875115,0.331496786,0.137741047,0.105601469,14,0.264446621,0.546523017,0.107737512,0.069539667,0,0,22,0,0,24.43,0.091332712,0.87138863,0,0.037278658,5827,42752,49481,0.119934073,0.103165299,0.137162954,0.01992966,0.037123877,1073,1163,1073,0.39219935,0.937475576,0.017584994,0,14.04,0.684,97.5,365,2.106676,2.011282,0.005591799,63.28078886,0.052095396
0.014168766,0.036209068,0.231108312,0.08186398,0.130037783,17,0.202527322,0.481557377,0.172472678,0.082991803,0.029713115,0.020150273,22,0,0,24.43,0.073558648,0.884029158,0.020212061,0.012259775,5827,42752,49481,0.246898394,0.157539385,0.186346587,0.012903226,0.046211553,3018,3126,3018,0.407756354,0.864666167,0,0.013053263,14.04,0.684,97.5,365,1.40083,1.40083,0.002319417,113.2109103,0.023794335
0.097515758,0.053392659,0.252873563,0.063774564,0.095661846,17,0.211492418,0.484038308,0.196328811,0.057063049,0.021149242,0.017158819,22,0,0,24.43,0.365595771,0.604717365,0.004473363,0.020740138,5827,42752,49481,0.176672466,0.087719298,0.127106983,0.009287926,0.074303406,2459,2510,2459,0.389620065,0.905744754,0.002235982,0.040075679,14.04,0.684,97.5,365,3.60167,3.5672,0.012606751,182.1570252,0.11284305
0.069257951,0.033922261,0.256537102,0.073498233,0.143462898,19,0.062645012,0.592420727,0.217324053,0.01778809,0.040216551,0.065738592,22,0,0,24.43,0.204515272,0.67065073,0.047808765,0.064409031,5827,42752,49481,0.209040218,0.049064787,0.120086744,0.043372188,0.045540797,1506,1596,1506,0.391169636,0.887232312,0.008403361,0,14.04,0.684,97.5,365,1.679432,1.658322,0.009296149,144.1026613,0.065603313
0.071466106,0.037834997,0.225959012,0.082501314,0.069889648,20,0.093457944,0.458493678,0.305662452,0.047278725,0.048927982,0.031885651,22,0,0,24.43,0.428855063,0.528788882,0,0.042356056,5827,42752,49481,0.225323688,0.047307499,0.073980876,0.026170106,0.034222446,1511,1548,1511,0.446043165,0.877453447,0.017362859,0.056618017,14.04,0.684,97.5,365,2.340957,2.340957,0.009265387,135.890399,0.080048712
0.040100251,0.066666667,0.261152882,0.097744361,0.067669173,18,0.179209529,0.506226313,0.212236058,0.040606389,0.017866811,0.0292366,22,0,0,24.43,0.500875657,0.444833625,0,0.031523643,5827,42752,49481,0.200104599,0.049566295,0.093680297,0.026270136,0.055018587,1713,1713,1713,0.471835653,0.89244114,0.009665428,0.04361834,14.04,0.684,97.5,365,1.878652,1.878652,0.013426737,258.2111655,0.120220303
0.042553191,0.064920895,0.228041462,0.096563011,0.116202946,21,0.147432024,0.500302115,0.176435045,0.07734139,0.022960725,0.051359517,22,0,0,24.43,0.240467405,0.715252153,0,0.036285363,5827,42752,49481,0.247150718,0.065201984,0.14032601,0.029057406,0.053153792,1626,1696,1626,0.371880492,0.864635011,0.003307347,0.008032129,14.04,0.684,97.5,365,0.8168065,0.8168065,0.017835178,625.2778845,0.120654628
0.065179353,0.027559055,0.255030621,0.079177603,0.090551181,19,0.172995781,0.406469761,0.263947492,0.094702297,0.014064698,0.039849977,22,0,0,24.43,0.209101382,0.698156682,0.014400922,0.04781106,5827,42752,49481,0.214583354,0.058591438,0.175971592,0.006312882,0.024265141,1736,1776,1736,0.408372365,0.883408956,0.057210495,0.018938647,14.04,0.684,97.5,365,3.586082,3.586082,0.004608295,48.96182211,0.034638214
0.044229792,0.059735638,0.223945094,0.098118963,0.139806812,22,0.126635124,0.364597829,0.295574729,0.129974951,0.037851378,0.024213749,22,0,0,24.43,0.263209714,0.696094519,0,0.02953725,5827,42752,49481,0.321016233,0.083116268,0.143026285,0.023087852,0.04215013,3047,3092,3047,0.428704915,0.816481175,0.02498224,0.010182335,14.04,0.684,97.5,365,1.764192,1.764192,0.00590745,177.1027591,0.036993047
0.051116334,0.017038778,0.328437133,0.101057579,0.052291422,21,0.114373089,0.513761468,0.190825688,0.108868502,0.022629969,0.033027523,22,0,0,24.43,0.253205128,0.681410256,0,0.028846154,5827,42752,49481,0.254085821,0.104642409,0.106148055,0.006775408,0.052697616,1560,1594,1560,0.340250447,0.858971142,0.02434128,0.022835634,14.04,0.684,97.5,365,0.8943752,0.8943752,0.006410256,215.2478879,0.048309253
0.074021688,0.010372466,0.228194248,0.111739745,0.10466761,19,0.101246106,0.588265836,0.180685358,0.066978193,0.040498442,0,22,0,0,24.43,0.345915493,0.595492958,0.011267606,0.044507042,5827,42752,49481,0.150423359,0.058082575,0.128294845,0.020060648,0.038021927,1775,1829,1775,0.344794032,0.92069046,0.00069979,0.014462328,14.04,0.684,97.5,365,1.151755,1.151755,0.013521127,374.7163209,0.100672124
0.068283344,0.028079132,0.294830887,0.080408424,0.118059987,18,0.224104235,0.553094463,0.086644951,0.040390879,0.04495114,0.018892508,22,0,0,24.43,0.156286722,0.808460635,0,0.035252644,5827,42752,49481,0.27465399,0.067389006,0.115221987,0.068446089,0.057082452,1702,1811,1702,0.397758021,0.845401691,0.019027484,0.011363636,14.04,0.684,97.5,365,0.7351382,0.7351382,0.014688602,862.4157564,0.167546186
0.041356493,0.070306038,0.229114971,0.052936311,0.025641026,15,0.244635193,0.54248927,0.089270386,0.075536481,0.027467811,0.012017167,22,0,0,24.43,0.287028519,0.640294388,0,0.057957682,5827,42752,49481,0.239835986,0.067525371,0.112412178,0.012099922,0.070647931,1087,1188,1087,0.387096774,0.868852459,0.012099922,0.024980484,14.04,0.684,97.5,365,0.5745251,0.5745251,0.015639374,546.6331743,0.122581764
0.025903614,0.037951807,0.36686747,0.057228916,0.060843373,16,0.135222151,0.656793303,0.110753381,0.053444945,0.00257566,0.04121056,22,0,0,24.43,0.152314316,0.836921421,0,0.010764263,5827,42752,49481,0.221574875,0.089253188,0.191863995,0.061627201,0.082574378,1858,2148,1858,0.3256,0.877352763,0.020643594,0.090467517,14.04,0.684,97.5,365,1.316657,1.293887,0.003229279,95.27484244,0.038082662
0.067114094,0.028635347,0.293512304,0.055480984,0.055480984,15,0.194931774,0.565789474,0.132066277,0.055555556,0.04337232,0.0082846,22,0,0,24.43,0.242892768,0.718703242,0.005985037,0.032418953,5827,42752,49481,0.152845989,0.099435028,0.148248588,0.026214689,0.061468927,2005,2079,2005,0.304186047,0.919322034,0.018757062,0.02259887,14.04,0.684,97.5,365,1.714431,1.714431,0.0319202,766.2475314,0.296876502
0.045265781,0.034883721,0.271179402,0.091362126,0.082641196,19,0.209876543,0.481481481,0.17989418,0.02292769,0.055996473,0.018077601,22,0,0,24.43,0.276771005,0.702635914,0,0.017298188,5827,42752,49481,0.301761366,0.097113299,0.07475388,0.037210078,0.061238111,2428,2584,2428,0.386714727,0.826130486,0.004838979,0.043550809,14.04,0.684,97.5,365,1.137457,1.137457,0.014003295,579.1845202,0.10992783
0.017241379,0.054505006,0.27753059,0.087875417,0.180200222,17,0.198816568,0.533136095,0.157988166,0.043786982,0.039053254,0.018343195,22,0,0,24.43,0.210743802,0.739669421,0,0.028335301,5827,42752,49481,0.156558163,0.128378378,0.127252252,0.007882883,0.057150901,1694,1795,1694,0.409829568,0.91722973,0.020551802,0.012668919,14.04,0.684,97.5,365,0.9136177,0.9136177,0.006493506,188.8676857,0.048579071
0.074965612,0.038514443,0.13823934,0.048143054,0.130674003,21,0.090844063,0.560801144,0.249642346,0.016452074,0.020028612,0.033619456,22,0,0,24.43,0.077862595,0.828244275,0.004580153,0.075572519,5827,42752,49481,0.216446949,0.129901961,0.151960784,0.021139706,0.022977941,1310,1363,1310,0.374203041,0.882046569,0.005821078,0.017769608,14.04,0.684,97.5,365,0.5843375,0.5843375,0.00610687,248.849348,0.044550247
0.068076328,0.032490975,0.348633316,0.098504384,0.060856111,18,0.152339499,0.421653972,0.296517954,0.081066376,0.027203482,0.013057671,22,0,0,24.04,0.205771644,0.755332497,0.010664994,0.017565872,5827,42752,49481,0.235257733,0.096558317,0.073852772,0.013384321,0.031787763,1594,1712,1594,0.440856441,0.871892925,0,0.01625239,15.59,0.671,93.7,691,5.793137,5.710966,0.003136763,10.28159679,0.014235827
0.026299694,0.03058104,0.366360856,0.062385321,0.082568807,23,0.136005256,0.463206307,0.250328515,0.049934297,0.0282523,0.036793693,22,0,0,24.43,0.246636771,0.68673927,0.02049968,0.037796284,5827,42752,49481,0.282015078,0.08598351,0.078621908,0.016784452,0.032685512,1561,1705,1561,0.276604225,0.841283863,0.00942285,0.073321555,14.04,0.684,97.5,365,6.623047,6.623047,0.00512492,27.52674226,0.053684013
0.032905561,0.016781836,0.262257321,0.050345508,0.328068444,13,0.269947276,0.541652021,0.126186292,0.023198594,0.034094903,0.004920914,22,0,0,24.43,0.123496108,0.865180467,0.003892427,0,5827,42752,49481,0.293286465,0.861091914,0.044367657,0.000552868,0.006772633,2826,3339,2826,0.521916412,0.836351071,0.023635107,0.069937802,14.04,0.684,97.5,365,0.4088984,0.4088984,0.002830856,592.0333052,0.033459775
0.020391517,0.027732463,0.305872757,0.066884176,0.180261011,15,0.232394366,0.503521127,0.128521127,0.104753521,0.020246479,0.01056338,22,0,0,24.43,0.063218391,0.898467433,0,0,5827,42752,49481,0.362949435,0.249358269,0.279427943,0.048038137,0.070407041,1566,1748,1566,0.349740933,0.791712505,0.026769344,0.063439677,14.04,0.684,97.5,365,0.4992892,0.4992892,0.004469987,391.2471237,0.071633833
0.059149723,0,0.268022181,0.089648799,0.072088725,19,0.232731137,0.473963868,0.124335813,0.079702444,0.041445271,0.032943677,22,0,0,24.43,0.19787718,0.652009098,0,0.015163002,5827,42752,49481,0.263250477,0.105024712,0.176276771,0.049835255,0.027594728,1319,1431,1319,0.383684211,0.854200988,0.039538715,0,14.04,0.684,97.5,365,0.7146906,0.7146906,0.009097801,477.7868505,0.140638291
0.085007006,0.032695002,0.269967305,0.066324148,0.113965437,18,0.123061013,0.494829369,0.290072389,0.05377456,0.022233713,0.002585315,22,0,0,24.43,0.324659232,0.563816605,0.016728625,0.084262701,5827,42752,49481,0.229261587,0.083690446,0.138895891,0.022687169,0.021426771,1614,1718,1614,0.467941906,0.875724729,0.00756239,0.027728762,14.04,0.684,97.5,365,1.091848,1.091848,0.010532838,356.0110995,0.097985885
0.044600074,0.032436417,0.190932547,0.162182086,0.135643199,20,0.182931496,0.389590509,0.231917336,0.154611558,0.009184845,0.013394566,22,0,0,24.43,0.134588068,0.765269886,0,0.063565341,5827,42752,49481,0.232105946,0.097475945,0.145028587,0.022730442,0.084088691,2816,2873,2816,0.464568488,0.872821085,0.015339562,0.008506484,14.04,0.684,97.5,365,3.525864,3.525864,0.013139205,322.2482758,0.158444233
0.051069402,0.009166303,0.263203841,0.072893933,0.096464426,18,0.115114236,0.580843585,0.180140598,0.055360281,0.015817223,0.043497364,22,0,0,24.43,0.111011236,0.791910112,0,0.097078652,5827,42752,49481,0.319998058,0.145134914,0.23058054,0.019623876,0.019828291,2225,2369,2225,0.34816527,0.81847915,0.002044154,0.035159444,14.04,0.684,97.5,365,0.8624642,0.8624642,0.007640449,358.2213844,0.063154767
