Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Employment,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy,Energy
8.58,0.04,24.43,0.182158453,0.80474111,0.004366812,0,0,0,0.008733624,24890,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.392875851,0.569408067,0.013095862,0.018334206,0,0.003666841,0.002619172,31368,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.410891089,0.53060306,0.01080108,0.041854185,0,0,0.005850585,39000,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.490654206,0.472481828,0.007788162,0.017133956,0,0.008307373,0.003634476,45955,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.525748503,0.407784431,0.046107784,0.020359281,0,0,0,40471,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0,22.57,0.607933194,0.370772443,0.016701461,0.004592902,0,0,0,52552,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.331635016,0.654006484,0,0.014358499,0,0,0,51319,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0,22.57,0.519955031,0.460933108,0.004496908,0.014614952,0,0,0,64271,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.296722254,0.66359977,0,0.021851639,0,0.010350776,0.007475561,34088,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.563981043,0.39849921,0,0.022116904,0,0.015402844,0,53750,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.152624757,0.802981205,0.004212573,0.035320804,0,0,0.004860661,32333,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.643823264,0.332732191,0.018935978,0.004508566,0,0,0,54594,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.387650712,0.554621849,0.010230179,0.024479357,0,0.006941907,0.016075996,39568,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.236686391,0.737109045,0,0.013102282,0,0.006762468,0.006339814,35809,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.461165049,0.512742718,0,0.026092233,0,0,0,43576,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.512720157,0.409001957,0,0.063926941,0,0.014350946,0,48869,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.512520194,0.44911147,0.005654281,0.019386107,0,0.013327948,0,46980,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.220152413,0.756985605,0.010160881,0.012701101,0,0,0,45709,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.555152771,0.422837908,0.00569653,0.011651994,0,0,0.004660798,55478,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.350378788,0.550189394,0.037878788,0.035037879,0.003787879,0.022727273,0,40469,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.485340729,0.504754358,0.005150555,0.004754358,0,0,0,42390,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.706757331,0.2719932,0.009349766,0.011899703,0,0,0,71969,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.575145498,0.387880863,0.007531667,0.029441972,0,0,0,57380,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.585091421,0.310126582,0.017580872,0.079465541,0,0.007735584,0,89070,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.74,22.52,0.259585492,0.620207254,0.020207254,0.087564767,0,0.012435233,0,50521,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.399047052,0.448183443,0.042584872,0.106611078,0,0.003573556,0,71928,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.39025974,0.493506494,0.035714286,0.067532468,0,0.012987013,0,72206,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.74,22.52,0.442784113,0.414471097,0.021234762,0.107746756,0,0.013763272,0,54274,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.74,22.52,0.384066587,0.585612366,0.008323424,0.021997622,0,0,0,48421,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.74,22.52,0.427350427,0.492307692,0.005128205,0.075213675,0,0,0,43468,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.74,22.52,0.377642422,0.611608742,0,0.005016123,0,0,0.005732712,32691,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.242408377,0.465445026,0.032984293,0.245549738,0,0.013612565,0,69773,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.74,22.52,0.588860544,0.353741497,0.024234694,0.020833333,0,0.012329932,0,59586,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.317241379,0.455862069,0.104137931,0.096551724,0,0.026206897,0,57969,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.482286096,0.427473262,0.038101604,0.026403743,0,0.014705882,0.011029412,46912,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.261485616,0.62644912,0.025332761,0.086732503,0,0,0,49480,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.458655222,0.407439199,0.041773963,0.075250358,0,0.004291845,0.012589413,70585,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.374134948,0.424307958,0.030276817,0.165657439,0.004757785,0.000865052,0,65352,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.176008969,0.772421525,0.010089686,0.02690583,0,0,0.014573991,31270,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.585297767,0.387096774,0.004962779,0.014888337,0,0,0.007754342,69032,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.398848469,0.557969118,0,0.031928814,0,0,0.011253599,58425,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.33101473,0.575695581,0.041734861,0.051554828,0,0,0,40691,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.507476636,0.388785047,0.03271028,0.062616822,0,0,0.008411215,36667,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.336817654,0.488385598,0.004645761,0.149825784,0,0.020325203,0,58676,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.191370912,0.693110647,0.04940849,0.066109951,0,0,0,26730,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.276840215,0.710233393,0,0.008258528,0,0,0.004667864,39556,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.179262673,0.415668203,0.080645161,0.298617512,0,0.023963134,0.001843318,45586,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,3.87,21.17,0.051451187,0.827616535,0,0.120932278,0,0,0,28217,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,3.87,21.17,0.036292936,0.7213221,0.012961763,0.184057032,0.01749838,0.02786779,0,36327,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,3.87,21.17,0.018666667,0.784888889,0,0.177333333,0.019111111,0,0,47661,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,3.87,21.17,0.018210198,0.795005203,0.00780437,0.178980229,0,0,0,53295,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.464972777,0.459528131,0.013430127,0.062068966,0,0,0,44740,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.189855747,0.596556538,0.036761284,0.176826431,0,0,0,45450,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.044444444,0.459903382,0.007729469,0.47826087,0,0.009661836,0,48406,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.419422026,0.552720646,0.015360583,0.012496746,0,0,0,33953,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.471556886,0.455464072,0.008607784,0.051646707,0,0,0.012724551,38293,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.361567636,0.553729456,0,0.084702908,0,0,0,26098,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.010009099,0.34121929,0.108280255,0.534121929,0,0,0.006369427,30984,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.060743427,0.471441523,0.028105168,0.411604714,0,0.02175884,0.006346328,43144,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.279198341,0.399447132,0.04975812,0.271596406,0,0,0,50509,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.075388027,0.575166297,0.067849224,0.268736142,0,0,0.01286031,43773,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.49380531,0.475516224,0,0.025958702,0,0,0.004719764,30226,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.066518847,0.310421286,0.057649667,0.512195122,0.015521064,0.037694013,0,36029,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.184288246,0.569403426,0.049025399,0.19255759,0,0.00472534,0,56250,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.063436123,0.473421439,0.078120411,0.385022026,0,0,0,27347,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-7.52,24.09,0.166182874,0.314223512,0.142960813,0.359216255,0,0.017416546,0,45391,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-9.7,23.65,0.259500543,0.339847991,0.112920738,0.272529859,0.004343105,0.010857763,0,39514,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.317944251,0.605981417,0.024099884,0.047328688,0,0,0.004645761,35951,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.333333333,0.539250493,0.03234714,0.070216963,0,0.024852071,0,35711,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.442964197,0.472939217,0.009575354,0.035387177,0,0.01498751,0.024146545,37695,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.316260745,0.601361032,0.021489971,0.031876791,0,0.019340974,0.009670487,41980,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.0640625,0.3859375,0.036458333,0.475520833,0,0.038020833,0,41898,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.277596815,0.557727108,0.026420557,0.129931234,0,0.003619254,0.004705031,38292,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.254824064,0.451191827,0.05107832,0.199772985,0,0.04199773,0.001135074,44646,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.3044919,0.593519882,0.010309278,0.067378498,0,0.024300442,0,31283,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.231054978,0.484398217,0.020059435,0.196879643,0,0.030460624,0.037147103,56141,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.265259555,0.588134626,0.007415859,0.13006275,0,0.00912721,0,35363,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.02614841,0.517314488,0.035335689,0.414840989,0,0.006360424,0,46192,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.019875776,0.569565217,0.013043478,0.340993789,0,0.050310559,0.00621118,39326,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-1.04,25.83,0.254086875,0.45352639,0.036898645,0.204110229,0,0.043904717,0.007473143,41610,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.06782254,0.643039266,0.029066803,0.170321265,0,0.084650688,0.005099439,54883,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.02955665,0.728078818,0.045320197,0.14679803,0,0.033497537,0.016748768,28405,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.041176471,0.796732026,0,0.136601307,0,0.025490196,0,36739,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.597862595,0.372519084,0.009465649,0.015572519,0,0.004580153,0,49209,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.519271495,0.419737399,0,0.048708175,0,0.012282931,0,40991,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.094009217,0.579723502,0.015668203,0.276497696,0,0.034101382,0,53750,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.020758123,0.627256318,0.010830325,0.324909747,0,0.016245487,0,41927,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-3.22,24.96,0.003325021,0.483790524,0.048212801,0.442227764,0,0.02244389,0,48859,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.321493076,0.449729079,0,0.223359422,0,0.005418423,0,44519,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-6.7,24.35,0.333333333,0.243744956,0.037126715,0.367231638,0,0.018563358,0,47025,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-7.87,25.3,0.569116655,0.307484828,0.027646662,0.095751854,0,0,0,43625,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-7.87,25.3,0.530936455,0.347826087,0.007525084,0.090301003,0,0.023411371,0,36442,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-7.87,25.3,0.59391635,0.264638783,0.019011407,0.085931559,0,0.036501901,0,36052,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-7.87,25.3,0.507706256,0.291024479,0.050770626,0.146872167,0,0.003626473,0,40351,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.092621664,0.871271586,0,0.026687598,0,0.005494505,0.003924647,35968,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.136318408,0.7960199,0.015920398,0.051741294,0,0,0,40208,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-3.22,24.96,0.115461847,0.572289157,0.025100402,0.263052209,0,0.024096386,0,43917,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.031166518,0.677649154,0.020480855,0.268477293,0,0.00222618,0,51973,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.438943894,0.447744774,0.01980198,0.082508251,0,0.0110011,0,61083,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.030090973,0.708887334,0.007697691,0.22183345,0,0.025892232,0.005598321,62861,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.30148186,0.57741441,0.006642821,0.075114972,0,0.039345938,0,42792,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.030508475,0.564971751,0.016949153,0.376271186,0,0.011299435,0,39410,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,3.96,20.7,0.011930586,0.927331887,0,0.054229935,0,0.002711497,0.003796095,32857,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,3.91,20.26,0.034690799,0.916289593,0,0.033936652,0,0.015082956,0,32147,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,3.96,20.7,0.038384845,0.856929212,0.006979063,0.041874377,0,0.050847458,0.004985045,35268,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.042931937,0.859685864,0.010471204,0.069109948,0,0.009424084,0.008376963,36506,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.051004637,0.482225657,0.007727975,0.409582689,0,0.049459042,0,62917,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.022552255,0.652915292,0.019251925,0.291529153,0,0.009350935,0.00440044,51370,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.065479309,0.795704557,0.005238345,0.114719749,0,0.014143531,0.00471451,51225,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.092928112,0.737580362,0.00993571,0.153126826,0,0,0.006428989,73678,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.336907954,0.545576408,0.006702413,0.090705987,0,0.020107239,0,60925,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.223012282,0.586296057,0.023917259,0.155138979,0.005817712,0.005817712,0,45917,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.316706731,0.483774038,0,0.182692308,0,0.016826923,0,37895,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-3.22,24.96,0.206920904,0.627824859,0.016242938,0.137711864,0,0.005649718,0.005649718,37411,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-0.65,25,0.308247423,0.537113402,0.024226804,0.108247423,0,0.016494845,0.005670103,36810,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-3.22,24.96,0.007334963,0.642542787,0.004400978,0.294376528,0,0.033740831,0.017603912,40978,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-3.22,24.96,0.0529019,0.697996918,0.00719055,0.236260914,0,0.003081664,0.002568053,58271,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-3.22,24.96,0.118061674,0.640528634,0.007048458,0.211013216,0,0,0.023348018,57700,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.109506619,0.854392298,0,0.025270758,0,0.007821901,0.003008424,49708,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.122097378,0.791011236,0,0.080149813,0,0.006741573,0,61593,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.076017656,0.837175086,0.010299166,0.039725356,0,0.021579205,0.015203531,31277,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.181951937,0.749386954,0,0.040706229,0,0.007356547,0.020598333,54597,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.091332712,0.87138863,0,0.037278658,0,0,0,41340,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.073558648,0.884029158,0.020212061,0.012259775,0,0,0.009940358,33489,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.365595771,0.604717365,0.004473363,0.020740138,0,0,0.004473363,61103,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.204515272,0.67065073,0.047808765,0.064409031,0,0,0.012616202,33929,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.428855063,0.528788882,0,0.042356056,0,0,0,68320,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.500875657,0.444833625,0,0.031523643,0,0.019848219,0.002918856,61988,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.240467405,0.715252153,0,0.036285363,0,0.00799508,0,53125,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.209101382,0.698156682,0.014400922,0.04781106,0,0.030529954,0,50886,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.263209714,0.696094519,0,0.02953725,0,0.006235642,0.004922875,60049,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.253205128,0.681410256,0,0.028846154,0,0.019230769,0.017307692,46912,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.345915493,0.595492958,0.011267606,0.044507042,0,0,0.002816901,43599,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.156286722,0.808460635,0,0.035252644,0,0,0,46118,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.287028519,0.640294388,0,0.057957682,0,0.014719411,0,66619,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.152314316,0.836921421,0,0.010764263,0,0,0,42425,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.242892768,0.718703242,0.005985037,0.032418953,0,0,0,60184,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.276771005,0.702635914,0,0.017298188,0,0.003294893,0,47959,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.210743802,0.739669421,0,0.028335301,0,0.021251476,0,38059,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.077862595,0.828244275,0.004580153,0.075572519,0,0,0.013740458,31574,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.205771644,0.755332497,0.010664994,0.017565872,0,0.004391468,0.006273526,63717,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.246636771,0.68673927,0.02049968,0.037796284,0,0,0.008327995,40888,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.123496108,0.865180467,0.003892427,0,0,0,0.007430998,9103,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.063218391,0.898467433,0,0,0,0.01532567,0.022988506,13804,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.19787718,0.652009098,0,0.015163002,0.003790751,0.106141016,0.025018954,18996,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.324659232,0.563816605,0.016728625,0.084262701,0,0.006195787,0.004337051,52627,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.134588068,0.765269886,0,0.063565341,0,0.015980114,0.020596591,35545,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.111011236,0.791910112,0,0.097078652,0,0,0,31980,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.315545244,0.62258314,0.018561485,0.043310131,0,0,0,75221,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.53469163,0.443832599,0.005506608,0.004405286,0,0.003854626,0.007709251,91875,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.175213675,0.801282051,0.005698006,0,0,0,0.017806268,32671,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.170236753,0.783540023,0.009582864,0.030439684,0,0,0.006200676,30115,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.210268949,0.681336593,0.006519967,0.087204564,0,0,0.014669927,50530,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.314672952,0.628167354,0.033588686,0.020035357,0,0.003535651,0,51741,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.157820573,0.838891498,0,0.003287929,0,0,0,16215,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.417882055,0.540266328,0.029803424,0.012048193,0,0,0,53772,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.126308444,0.750174459,0.013956734,0.103977669,0.005582694,0,0,44973,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.381679389,0.552889858,0.010905125,0.033805889,0,0.020719738,0,66576,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.311752988,0.688247012,0,0,0,0,0,67000,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.19991327,0.716392021,0.013876843,0.041196878,0.007372073,0.021248916,0,85172,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.231375358,0.598853868,0.01217765,0.118911175,0,0.038681948,0,44323,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.047919294,0.830601093,0.010088272,0.045397226,0,0.049180328,0.016813787,38347,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.336561743,0.609564165,0.005447942,0.035714286,0,0.006053269,0.006658596,60625,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,-2.13,24.04,0.326413744,0.638511095,0,0.035075161,0,0,0,42462,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.26029654,0.723228995,0.009884679,0,0,0,0.006589786,21384,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.154557464,0.800528402,0,0.036988111,0,0,0.007926024,26472,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.381342578,0.545540498,0.01859439,0.054522534,0,0,0,46152,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.627998256,0.34976014,0,0.010466638,0,0.011774967,0,58835,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.511796733,0.442831216,0.030852995,0.005444646,0,0,0.00907441,79127,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.556166536,0.409269442,0,0.0290652,0.005498822,0,0,51020,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.223105134,0.491442543,0.011613692,0.245721271,0.005501222,0.01405868,0.008557457,64722,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.756550884,0.175502742,0.00944546,0.055453991,0,0.003046923,0,77409,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.054857898,0.623265036,0.039656312,0.27032386,0,0.011896894,0,51520,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.34038055,0.527836505,0,0.119802678,0,0.011980268,0,47883,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
8.58,0.04,24.43,0.479851538,0.452279958,0.003181336,0.059915164,0,0.004772004,0,71250,10.66,8.8,5.97,9.14,8.75,902,5827,42752,49481
