Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography,Geography
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.294,-122.819,515,12.24542,0.3904732,11.85495
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.385,-122.661,515,2.502298,0.001192283,2.501106
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.266,-122.363,515,48.2725,0.4087313,47.86377
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.426,-122.678,515,1.843384,0.08406564,1.759318
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.424,-122.714,515,0.8949122,0,0.8949122
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.392,-122.705,515,1.573273,0.008853709,1.564419
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.37,-122.664,515,5.049713,0,5.049713
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.403,-122.669,515,0.9153089,0.00714984,0.908159
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.394,-122.64,515,1.541078,0.2203968,1.320681
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.363,-122.625,515,2.712608,0.3035755,2.409033
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.349,-122.652,515,1.431817,0.1862028,1.245614
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.447,-122.643,515,1.658252,0.1196658,1.538586
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.454,-122.627,515,0.6815549,0,0.6815549
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.44,-122.615,515,0.9575639,0.001460625,0.9561033
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.432,-122.645,515,0.8829114,0.1223029,0.7606086
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.414,-122.642,515,1.41901,0.09747381,1.321536
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.425,-122.62,515,1.287087,0.009201587,1.277885
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.43,-122.604,515,2.384889,0.001892673,2.382996
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.44,-122.589,515,1.015031,0.002320088,1.012711
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.391,-122.626,515,1.917132,0.1935634,1.723568
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.384,-122.603,515,0.5937869,0,0.5937869
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.39,-122.591,515,1.393848,0.001837846,1.39201
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.407,-122.582,515,1.266216,0.004212375,1.262004
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.418,-122.545,515,1.772812,0,1.772812
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.423,-122.559,515,1.76804,0,1.76804
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.447,-122.573,515,0.7863766,0,0.7863766
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.436,-122.525,515,1.564831,0,1.564831
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.443,-122.517,515,4.407995,0,4.407995
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.369,-122.554,515,7.604852,0.3130393,7.291813
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.358,-122.598,515,1.185891,0.0562215,1.12967
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.343,-122.602,515,2.240618,0.06021225,2.180405
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.322,-122.642,515,4.932089,0.3344934,4.597596
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.322,-122.568,515,1.441172,0.001886495,1.439286
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.32,-122.6,515,2.435819,0.002342096,2.433477
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.32,-122.808,515,6.644896,0.002042094,6.642854
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.305,-122.754,515,1.182323,0.1055198,1.076803
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.272,-122.655,515,9.590676,0.1583988,9.432278
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.267,-122.697,515,1.024394,0.01953754,1.004856
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.283,-122.699,515,3.432142,0.2064747,3.225668
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.26,-122.682,515,0.5923197,0,0.5923197
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.305,-122.525,515,9.603302,0.03386502,9.569437
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.285,-122.541,515,18.92921,0.01992442,18.90929
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.339,-122.455,515,37.93839,0.3824257,37.55596
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.405,-122.466,515,8.716683,0.2026643,8.514019
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.426,-122.383,515,15.37847,0.007674167,15.37079
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.386,-122.258,515,3.517682,0.000844019,3.516838
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.161,-122.584,515,2.353331,0,2.353331
17.06,86,8.4,0.691,3.93,93.1,3.7,9.5,3577,666,45.348,-121.986,744,5.321933,0.000584559,5.321348
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.009,-122.479,515,244.056,0.18628,243.8698
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.151,-122.393,515,105.637,0.07924592,105.5577
17.06,86,8.4,0.691,3.93,93.1,3.7,9.5,3577,666,45.338,-121.974,744,250.5207,1.99851,248.5222
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.215,-122.561,515,39.12853,0.04184267,39.08669
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.396,-122.729,515,1.548983,0.01043171,1.538552
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.454,-122.59,515,0.9648728,0.01142361,0.9534492
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.401,-122.613,515,0.6934978,0,0.6934978
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.418,-122.51,515,1.430381,0,1.430381
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.401,-122.544,515,2.824841,0.03706581,2.787776
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.444,-122.552,515,0.9656724,0,0.9656724
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.426,-122.733,515,0.9409009,0.000486489,0.9404144
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.152,-122.685,515,76.72353,0.2028627,76.52066
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.267,-122.764,515,14.59473,0.4617805,14.13295
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.251,-122.698,515,1.062471,0.01127457,1.051196
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.44,-122.45,515,10.181,0.000991897,10.18
13.37,27,10.2,0.718,3.41,98.7,4.6,10.3,2844,817,46.036,-123.898,256,8.968842,0.6088356,8.360006
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.997,-123.924,282,2.538354,0.7352683,1.803086
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.894,-123.828,282,182.9807,4.157729,178.823
13.37,27,10.2,0.718,3.41,98.7,4.6,10.3,2844,817,46.099,-123.913,256,16.3959,2.038932,14.35696
13.37,27,10.2,0.718,3.41,98.7,4.6,10.3,2844,817,46.023,-123.552,256,426.9238,15.13841,411.7854
13.37,27,10.2,0.718,3.41,98.7,4.6,10.3,2844,817,46.18,-123.833,256,1.611292,0.402588,1.208704
13.37,27,10.2,0.718,3.41,98.7,4.6,10.3,2844,817,46.202,-123.638,256,152.5808,33.3548,119.226
13.37,27,10.2,0.718,3.41,98.7,4.6,10.3,2844,817,46.244,-123.98,256,28.32676,12.01253,16.31423
13.37,27,10.2,0.718,3.41,98.7,4.6,10.3,2844,817,46.181,-123.852,256,2.529611,1.501844,1.027767
13.37,27,10.2,0.718,3.41,98.7,4.6,10.3,2844,817,46.187,-123.789,256,6.231144,1.700391,4.530753
17.96,102,8.3,0.661,4.07,90.6,3.6,9.5,3615,751,44.636,-121.102,972,17.14485,0,17.14485
17.96,102,8.3,0.661,4.07,90.6,3.6,9.5,3615,751,44.507,-121.367,972,24.72255,0.1384142,24.58414
20.19,120,7.9,0.64,4.25,89.1,3.4,9.7,3828,773,44.607,-120.81,1114,838.9915,1.210671,837.7808
17.96,102,8.3,0.661,4.07,90.6,3.6,9.5,3615,751,44.699,-121.454,972,409.0329,3.411453,405.6215
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.14,-122.898,515,38.01553,0.05580644,37.95972
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.158,-122.864,515,2.876201,0,2.876201
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.872,-123.074,365,1.404005,0,1.404005
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.948,-123.014,365,0.8074176,0,0.8074176
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.187,-122.966,515,50.81727,1.678929,49.13834
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.22,-122.848,515,21.29711,0.1961202,21.10099
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.08,-122.781,515,30.79519,0.03554573,30.75964
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.926,-123.067,365,2.783284,0.1379057,2.645379
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.909,-123.059,365,0.5268426,0,0.5268426
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.865,-123.04,365,2.141105,0,2.141105
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.023,-123.013,282,1.975861,0,1.975861
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.761,-123.043,365,42.65643,0.7043052,41.95212
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.957,-123.026,365,0.8595986,0.04944927,0.8101493
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.979,-123.016,365,2.10806,0.08093821,2.027121
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.96,-123.004,365,0.8958922,0,0.8958922
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.973,-123.002,365,0.6516841,0,0.6516841
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.941,-123.001,365,1.451202,0,1.451202
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.932,-123.02,365,0.7887226,0,0.7887226
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.904,-123.033,365,0.8892404,0,0.8892404
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.923,-123.038,365,0.8742249,0,0.8742249
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.003,-123.048,282,3.258244,0.1644876,3.093756
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.987,-123.039,365,1.08683,0.09358731,0.9932424
13.64,20,10.7,0.708,3.55,98.4,4.7,11,2679,915,45.001,-123.01,282,1.173226,0,1.173226
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.985,-123.017,365,0.8892663,0,0.8892663
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.99,-122.981,691,1.5518,0,1.5518
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.977,-122.978,691,1.166399,0,1.166399
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.976,-122.946,691,5.020673,0,5.020673
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.962,-122.976,691,1.314292,0,1.314292
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.943,-122.981,691,0.9677632,0,0.9677632
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.947,-122.971,691,0.7769102,0,0.7769102
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.943,-122.953,691,2.921383,0,2.921383
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.915,-122.956,691,3.307732,0,3.307732
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.89,-122.969,691,6.080879,0,6.080879
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.877,-123.017,365,2.469255,0,2.469255
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.905,-123.047,365,0.4096258,0.003484958,0.4061409
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.891,-123.046,365,1.188041,0,1.188041
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.894,-123.067,365,1.553626,0,1.553626
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.878,-123.044,365,1.355719,0,1.355719
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.888,-123.125,365,12.70875,0.6892561,12.0195
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.046,-122.967,515,47.05262,0.5392901,46.51333
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.873,-122.917,691,39.86705,0.01804873,39.849
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.84,-123.094,365,19.19759,0.2214848,18.9761
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.212,-122.802,515,23.23869,0.09666995,23.14202
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.135,-122.854,515,1.309555,0,1.309555
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.151,-122.811,515,7.306011,0.02834801,7.277663
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.143,-122.871,515,1.780184,0,1.780184
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.944,-122.588,691,152.8232,0.01221936,152.811
15.05,50,9.5,0.699,3.55,95.7,3.6,10.1,3137,764,45.005,-122.769,515,1.936591,0.01651591,1.920075
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.957,-122.788,691,39.14936,0.1227844,39.02657
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.825,-122.764,691,5.632111,0.02738121,5.60473
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.782,-122.95,691,44.65865,0.3695782,44.28908
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.981,-123.126,365,68.74736,0.7154269,68.03193
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.997,-123.297,365,97.77446,0.2680468,97.50641
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.944,-123.055,365,0.38205,0.007187292,0.3748627
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.94,-123.079,365,2.881252,0.2611885,2.620064
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.964,-123.061,365,3.205883,0.08972165,3.116161
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.933,-123.259,365,14.86942,0.01842441,14.851
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.918,-123.304,365,0.8702685,0,0.8702685
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.887,-123.334,365,23.53752,0,23.53752
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.871,-123.221,365,17.48558,0.1320381,17.35354
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.849,-123.227,365,2.174559,0,2.174559
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.898,-123.514,365,422.0276,0.7954346,421.2322
7.02,0,12.1,0.703,4.13,98.2,5.6,11.9,2149,1057,42.105,-124.044,305,241.4885,1.916458,239.572
7.02,0,12.1,0.703,4.13,98.2,5.6,11.9,2149,1057,42.722,-124.141,305,690.427,38.19072,652.2363
7.02,0,12.1,0.703,4.13,98.2,5.6,11.9,2149,1057,42.49,-124.419,305,197.3807,32.90514,164.4756
7.02,0,12.1,0.703,4.13,98.2,5.6,11.9,2149,1057,42.147,-124.239,305,577.1711,9.415918,567.7552
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.467,-123.345,676,5.685911,0,5.685911
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.473,-123.427,676,30.30135,0.403322,29.89803
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.447,-123.71,676,253.6427,0.4320151,253.2106
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.419,-123.385,676,5.084057,0.06888835,5.015168
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.412,-123.318,676,2.531038,0.05222843,2.47881
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.443,-123.307,676,2.019542,0,2.019542
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.236,-123.315,676,77.65205,0,77.65205
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.308,-123.689,676,276.6441,0.2154821,276.4286
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.361,-123.304,676,43.12783,0.0775436,43.05029
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.551,-123.445,676,33.99762,0.08593863,33.91169
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.435,-123.33,676,1.309294,0,1.309294
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.618,-123.621,676,349.2153,0.2220373,348.9933
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.526,-123.309,676,83.77439,0.07286636,83.70153
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.134,-123.545,676,456.1814,0.2525684,455.9289
20.49,143,6.7,0.652,4.03,88.6,3.1,7.8,4265,790,45.426,-117.348,1152,283.6088,1.106776,282.502
20.93,164,5.5,0.651,4.03,86.5,3.1,6.1,4654,690,45.538,-116.866,1358,1758.099,3.95943,1754.14
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.251,-123.307,521,16.07231,0.02860515,16.0437
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.309,-123.277,521,44.83115,0.9703643,43.86079
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.193,-123.319,521,5.128495,0.2790639,4.849432
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.151,-123.39,521,4.569575,0.1613316,4.408244
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.974,-123.052,676,1304.735,0.2772604,1304.458
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.124,-123.431,521,31.54066,0.1225079,31.41816
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.446,-123.133,521,174.0398,0.1997905,173.84
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.368,-123.311,521,13.19011,0.2947554,12.89535
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.408,-123.46,521,108.7913,1.619979,107.1713
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43,-123.313,521,15.77922,0,15.77922
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.035,-123.575,521,284.6458,0.02035029,284.6255
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.688,-123.478,521,564.0373,3.828194,560.2091
15.45,34,11,0.642,4.28,93.9,4.9,11.2,2636,1184,42.939,-123.38,676,94.67212,0.09271278,94.57941
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.31,-123.612,521,288.3134,0.8978891,287.4156
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.796,-123.956,521,324.2654,25.53876,298.7266
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.595,-123.914,521,222.6832,6.80131,215.8819
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.256,-123.403,521,14.3959,0.4538724,13.94203
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.194,-123.386,521,7.396972,0.1282041,7.268768
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.195,-123.213,521,134.3928,0.5915066,133.8013
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.558,-123.281,521,141.6904,0.09425912,141.5961
16.3,82,9.2,0.646,4.11,91,3.8,9.5,3274,889,43.293,-122.588,934,1154.758,6.456234,1148.302
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.094,-123.167,521,135.0147,0.01174098,135.0029
21.13,143,7,0.627,4.27,87.3,3.2,8.6,4161,800,44.651,-118.132,1276,1114.609,5.594247,1109.015
23.42,147,7.2,0.612,4.26,87.2,3.1,9.2,4173,933,44.779,-117.873,1285,7.72385,0,7.72385
23.42,147,7.2,0.612,4.26,87.2,3.1,9.2,4173,933,44.568,-117.57,1285,677.9396,2.02031,675.9193
23.42,147,7.2,0.612,4.26,87.2,3.1,9.2,4173,933,44.788,-117.815,1285,2.147403,0.06910457,2.078298
23.42,147,7.2,0.612,4.26,87.2,3.1,9.2,4173,933,44.924,-117.723,1285,193.9568,0.5037186,193.453
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.06,-123.037,365,0.5345836,0,0.5345836
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.053,-122.95,691,1.309744,0,1.309744
16.3,82,9.2,0.646,4.11,91,3.8,9.5,3274,889,43.64,-122.792,934,519.6498,2.537269,517.1125
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.059,-122.317,691,845.6334,6.183496,839.45
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.156,-123.072,365,38.6802,0.6595374,38.02066
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.201,-123.35,365,112.2723,0.005471068,112.2669
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.238,-123.246,365,14.4922,0.0245561,14.46764
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.09,-123.732,365,350.7051,1.039624,349.6655
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.981,-124.113,220,2.137645,0.2373829,1.900262
7.03,0,11.9,0.729,3.85,100,5.5,12,2240,960,44.047,-124.117,148,11.51144,1.792969,9.718471
6.97,0,12,0.716,4,99.2,5.6,12,2181,1017,43.987,-124.095,220,2.710789,0.4011721,2.309617
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.127,-123.963,365,247.9622,7.557044,240.4052
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.924,-123.454,521,302.925,0.02708777,302.8979
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.065,-123.458,365,119.7752,2.353684,117.4215
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.039,-123.321,365,20.17424,5.636883,14.53736
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.999,-123.215,521,46.93139,0.0159271,46.91546
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.917,-123.047,521,38.55876,0.02749627,38.53126
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.847,-123.099,521,39.2851,0.2402861,39.04481
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.796,-123.121,521,18.7115,0,18.7115
16.3,82,9.2,0.646,4.11,91,3.8,9.5,3274,889,43.77,-122.973,934,53.60875,1.853906,51.75484
14.52,27,11.1,0.661,3.93,95.7,4.9,11.2,2578,1122,43.751,-123.028,521,19.86318,0.06880032,19.79438
16.3,82,9.2,0.646,4.11,91,3.8,9.5,3274,889,43.713,-122.315,934,870.5897,16.26016,854.3295
16.3,82,9.2,0.646,4.11,91,3.8,9.5,3274,889,43.928,-122.609,934,385.5449,10.70221,374.8427
16.3,82,9.2,0.646,4.11,91,3.8,9.5,3274,889,43.945,-122.925,934,60.06483,0.4460577,59.61877
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.058,-122.936,691,2.973818,0.19316,2.780658
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.055,-122.871,691,2.839068,0.2835535,2.555515
15.59,61,9.6,0.671,3.83,93.7,3.7,10.1,3109,866,44.04,-122.946,691,1.017126,0,1.017126
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.07,-123.008,365,1.154172,0,1.154172
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.086,-123.031,365,2.106676,0.09539349,2.011282
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.075,-123.038,365,1.40083,0,1.40083
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.101,-123.063,365,3.60167,0.03447004,3.5672
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.116,-123.122,365,1.679432,0.02110975,1.658322
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.124,-123.166,365,2.340957,0,2.340957
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.107,-123.165,365,1.878652,0,1.878652
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.106,-123.138,365,0.8168065,0,0.8168065
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.099,-123.187,365,3.586082,0,3.586082
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.068,-123.19,365,1.764192,0,1.764192
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.089,-123.142,365,0.8943752,0,0.8943752
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.09,-123.123,365,1.151755,0,1.151755
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.083,-123.078,365,0.7351382,0,0.7351382
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.085,-123.096,365,0.5745251,0,0.5745251
14.04,21,11.1,0.684,3.73,97.5,4.8,11.4,2552,1058,44.08,-123.109,365,1.316657,0.02276999,1.293887
